INVESTIGATION_ID,AddrLine,House,Street,Type,Direction
5432840,1339 DANFORTH RD,1339,DANFORTH,RD,
5432846,1339 DANFORTH RD,1339,DANFORTH,RD,
5419123,1339 DANFORTH RD,1339,DANFORTH,RD,
5419161,1339 DANFORTH RD,1339,DANFORTH,RD,
5419427,1339 DANFORTH RD,1339,DANFORTH,RD,
5419428,1339 DANFORTH RD,1339,DANFORTH,RD,
5625580,1339 DANFORTH RD,1339,DANFORTH,RD,
5649551,1339 DANFORTH RD,1339,DANFORTH,RD,
5625093,1339 DANFORTH RD,1339,DANFORTH,RD,
5608982,1375 DANFORTH RD,1375,DANFORTH,RD,
5609624,1375 DANFORTH RD,1375,DANFORTH,RD,
5609636,1375 DANFORTH RD,1375,DANFORTH,RD,
5610029,1375 DANFORTH RD,1375,DANFORTH,RD,
5603611,1375 DANFORTH RD,1375,DANFORTH,RD,
5707887,1375 DANFORTH RD,1375,DANFORTH,RD,
5716270,1375 DANFORTH RD,1375,DANFORTH,RD,
5716274,1375 DANFORTH RD,1375,DANFORTH,RD,
5716295,1375 DANFORTH RD,1375,DANFORTH,RD,
5377822,128 THICKETWOOD DR,128,THICKETWOOD,DR,
5412429,128 THICKETWOOD DR,128,THICKETWOOD,DR,
5412990,128 THICKETWOOD DR,128,THICKETWOOD,DR,
5684525,128 THICKETWOOD DR,128,THICKETWOOD,DR,
4779079,52 DEERFIELD RD,52,DEERFIELD,RD,
4781267,52 DEERFIELD RD,52,DEERFIELD,RD,
5438085,52 DEERFIELD RD,52,DEERFIELD,RD,
5440172,52 DEERFIELD RD,52,DEERFIELD,RD,
5500925,48 DEERFIELD RD,48,DEERFIELD,RD,
5440036,48 DEERFIELD RD,48,DEERFIELD,RD,
5438081,48 DEERFIELD RD,48,DEERFIELD,RD,
5605544,48 DEERFIELD RD,48,DEERFIELD,RD,
5487057,18 DEERFIELD RD,18,DEERFIELD,RD,
5455856,18 DEERFIELD RD,18,DEERFIELD,RD,
5455858,18 DEERFIELD RD,18,DEERFIELD,RD,
5361217,2919-2933 LAWRENCE AVE E,2919-2933,LAWRENCE,AVE,E
5684530,8 BELYEA CRES,8,BELYEA,CRES,
5702427,8 BELYEA CRES,8,BELYEA,CRES,
5702440,8 BELYEA CRES,8,BELYEA,CRES,
5695869,8 BELYEA CRES,8,BELYEA,CRES,
5395969,73 BARRYMORE RD,73,BARRYMORE,RD,
5400944,73 BARRYMORE RD,73,BARRYMORE,RD,
5408742,73 BARRYMORE RD,73,BARRYMORE,RD,
5602394,20 SAVARIN ST,20,SAVARIN,ST,
5602562,18 SAVARIN ST,18,SAVARIN,ST,
5623956,153 THICKETWOOD DR,153,THICKETWOOD,DR,
5684589,153 THICKETWOOD DR,153,THICKETWOOD,DR,
5699447,153 THICKETWOOD DR,153,THICKETWOOD,DR,
5422862,7 KNOWLTON DR,7,KNOWLTON,DR,
5665152,23 KNOWLTON DR,23,KNOWLTON,DR,
5361895,6 GLEN MUIR DR,6,GLEN MUIR,DR,
5408676,6 GLEN MUIR DR,6,GLEN MUIR,DR,
5370378,4 GLEN MUIR DR,4,GLEN MUIR,DR,
5449137,2 GLEN MUIR DR,2,GLEN MUIR,DR,
5552438,27 GRANARD BLVD,27,GRANARD,BLVD,
5471719,66 BELLAMY RD S,66,BELLAMY,RD,S
5461312,66 BELLAMY RD S,66,BELLAMY,RD,S
5444716,66 BELLAMY RD S,66,BELLAMY,RD,S
5468790,66 BELLAMY RD S,66,BELLAMY,RD,S
5474961,66 BELLAMY RD S,66,BELLAMY,RD,S
5474972,66 BELLAMY RD S,66,BELLAMY,RD,S
5475029,66 BELLAMY RD S,66,BELLAMY,RD,S
5475057,66 BELLAMY RD S,66,BELLAMY,RD,S
5443308,66 BELLAMY RD S,66,BELLAMY,RD,S
5650674,66 BELLAMY RD S,66,BELLAMY,RD,S
5414571,34 GLEN MUIR DR,34,GLEN MUIR,DR,
5611637,34 GLEN MUIR DR,34,GLEN MUIR,DR,
5656896,31 DUNCOMBE BLVD,31,DUNCOMBE,BLVD,
5485595,35 DUNCOMBE BLVD,35,DUNCOMBE,BLVD,
5555135,35 DUNCOMBE BLVD,35,DUNCOMBE,BLVD,
5612792,35 DUNCOMBE BLVD,35,DUNCOMBE,BLVD,
5488789,70 BRINLOOR BLVD,70,BRINLOOR,BLVD,
5536407,70 BRINLOOR BLVD,70,BRINLOOR,BLVD,
5375746,3655 KINGSTON RD,3655,KINGSTON,RD,
5426169,34 GREENDOWNS DR,34,GREENDOWNS,DR,
5519309,34 GREENDOWNS DR,34,GREENDOWNS,DR,
5392533,30 GREENDOWNS DR,30,GREENDOWNS,DR,
5714946,30 GREENDOWNS DR,30,GREENDOWNS,DR,
5443208,26 GREENDOWNS DR,26,GREENDOWNS,DR,
5496848,59 ADANAC DR,59,ADANAC,DR,
5496842,63 ADANAC DR,63,ADANAC,DR,
5639517,63 ADANAC DR,63,ADANAC,DR,
5675027,63 ADANAC DR,63,ADANAC,DR,
5528222,3 BELMUIR PL,3,BELMUIR,PL,
5492625,3 BELMUIR PL,3,BELMUIR,PL,
5448832,3 BELMUIR PL,3,BELMUIR,PL,
5649975,92 BELLAMY RD S,92,BELLAMY,RD,S
5639513,90 BELLAMY RD S,90,BELLAMY,RD,S
5406885,88 BELLAMY RD S,88,BELLAMY,RD,S
5441968,78 BELLAMY RD S,78,BELLAMY,RD,S
5446521,78 BELLAMY RD S,78,BELLAMY,RD,S
5639511,78 BELLAMY RD S,78,BELLAMY,RD,S
5554931,78 BELLAMY RD S,78,BELLAMY,RD,S
5490576,16 MUIR DR,16,MUIR,DR,
5524544,16 MUIR DR,16,MUIR,DR,
5524556,16 MUIR DR,16,MUIR,DR,
5484768,16 MUIR DR,16,MUIR,DR,
5527424,16 MUIR DR,16,MUIR,DR,
5720151,77 HILL CRES,77,HILL,CRES,
5720683,77 HILL CRES,77,HILL,CRES,
5551310,3392-3398 KINGSTON RD,3392-3398,KINGSTON,RD,
5567733,3370 KINGSTON RD,3370,KINGSTON,RD,
5583351,3370 KINGSTON RD,3370,KINGSTON,RD,
5660762,3370 KINGSTON RD,3370,KINGSTON,RD,
5651749,3370 KINGSTON RD,3370,KINGSTON,RD,
5659329,3370 KINGSTON RD,3370,KINGSTON,RD,
5715064,3370 KINGSTON RD,3370,KINGSTON,RD,
5714648,3370 KINGSTON RD,3370,KINGSTON,RD,
5672182,3370 KINGSTON RD,3370,KINGSTON,RD,
5654226,3350 KINGSTON RD,3350,KINGSTON,RD,
5602185,3279 KINGSTON RD,3279,KINGSTON,RD,
5605427,3279 KINGSTON RD,3279,KINGSTON,RD,
5605428,3279 KINGSTON RD,3279,KINGSTON,RD,
5605653,3279 KINGSTON RD,3279,KINGSTON,RD,
5630843,33 BELLEHAVEN CRES,33,BELLEHAVEN,CRES,
5553459,33 BELLEHAVEN CRES,33,BELLEHAVEN,CRES,
5457047,17 BELLEHAVEN CRES,17,BELLEHAVEN,CRES,
5462148,17 BELLEHAVEN CRES,17,BELLEHAVEN,CRES,
5487436,17 BELLEHAVEN CRES,17,BELLEHAVEN,CRES,
5520217,5 BELLEHAVEN CRES,5,BELLEHAVEN,CRES,
5516662,5 BELLEHAVEN CRES,5,BELLEHAVEN,CRES,
5624945,1 BELLEHAVEN CRES,1,BELLEHAVEN,CRES,
5423856,87 A HILL CRES,87 A,HILL,CRES,
5423366,87 A HILL CRES,87 A,HILL,CRES,
5506283,87 A HILL CRES,87 A,HILL,CRES,
5483418,87 A HILL CRES,87 A,HILL,CRES,
5505783,87 A HILL CRES,87 A,HILL,CRES,
5505784,87 A HILL CRES,87 A,HILL,CRES,
5505786,87 A HILL CRES,87 A,HILL,CRES,
5639875,87 A HILL CRES,87 A,HILL,CRES,
5639884,87 A HILL CRES,87 A,HILL,CRES,
5359448,29 MUIR DR,29,MUIR,DR,
5377883,29 MUIR DR,29,MUIR,DR,
5367868,29 MUIR DR,29,MUIR,DR,
5364397,29 MUIR DR,29,MUIR,DR,
5672303,29 MUIR DR,29,MUIR,DR,
5679250,29 MUIR DR,29,MUIR,DR,
5490577,37 MUIR DR,37,MUIR,DR,
5455653,37 MUIR DR,37,MUIR,DR,
5531685,37 MUIR DR,37,MUIR,DR,
5462561,37 MUIR DR,37,MUIR,DR,
5612066,37 MUIR DR,37,MUIR,DR,
5402668,33 GREENDOWNS DR,33,GREENDOWNS,DR,
5574781,33 GREENDOWNS DR,33,GREENDOWNS,DR,
5548907,7 BELLAMY RD S,7,BELLAMY,RD,S
5673649,7 BELLAMY RD S,7,BELLAMY,RD,S
5443312,11 BELLAMY RD S,11,BELLAMY,RD,S
5643984,11 BELLAMY RD S,11,BELLAMY,RD,S
5687537,11 BELLAMY RD S,11,BELLAMY,RD,S
5505271,15 BELLAMY RD S,15,BELLAMY,RD,S
5720339,23 BELLAMY RD S,23,BELLAMY,RD,S
5621973,27 HILL CRES,27,HILL,CRES,
5619262,5 WINDY RIDGE DR,5,WINDY RIDGE,DR,
5638751,5 WINDY RIDGE DR,5,WINDY RIDGE,DR,
5610880,5 WINDY RIDGE DR,5,WINDY RIDGE,DR,
5610883,5 WINDY RIDGE DR,5,WINDY RIDGE,DR,
5610281,5 WINDY RIDGE DR,5,WINDY RIDGE,DR,
5443604,34 WINDY RIDGE DR,34,WINDY RIDGE,DR,
5418065,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5589971,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5589972,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5663639,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5589794,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5583220,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5583230,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5673544,56 BETHUNE BLVD,56,BETHUNE,BLVD,
5452070,59 BETHUNE BLVD,59,BETHUNE,BLVD,
5467816,59 BETHUNE BLVD,59,BETHUNE,BLVD,
5439341,21 CHATTERTON BLVD,21,CHATTERTON,BLVD,
5492623,14 MASON RD,14,MASON,RD,
5444657,14 MASON RD,14,MASON,RD,
5632165,14 MASON RD,14,MASON,RD,
5590189,14 MASON RD,14,MASON,RD,
5426985,10 MASON RD,10,MASON,RD,
5474984,3312 KINGSTON RD,3312,KINGSTON,RD,
5475001,3312 KINGSTON RD,3312,KINGSTON,RD,
5534985,3312 KINGSTON RD,3312,KINGSTON,RD,
5534993,3312 KINGSTON RD,3312,KINGSTON,RD,
5654218,3312 KINGSTON RD,3312,KINGSTON,RD,
5654409,3312 KINGSTON RD,3312,KINGSTON,RD,
5665209,3312 KINGSTON RD,3312,KINGSTON,RD,
5520218,3310 KINGSTON RD,3310,KINGSTON,RD,
5445270,3310 KINGSTON RD,3310,KINGSTON,RD,
5445290,3310 KINGSTON RD,3310,KINGSTON,RD,
5445293,3310 KINGSTON RD,3310,KINGSTON,RD,
5503451,3310 KINGSTON RD,3310,KINGSTON,RD,
5654216,3310 KINGSTON RD,3310,KINGSTON,RD,
5663711,3310 KINGSTON RD,3310,KINGSTON,RD,
5664396,3310 KINGSTON RD,3310,KINGSTON,RD,
5664414,3310 KINGSTON RD,3310,KINGSTON,RD,
5664416,3310 KINGSTON RD,3310,KINGSTON,RD,
5654239,3300 KINGSTON RD,3300,KINGSTON,RD,
5645932,49 BELLAMY RD S,49,BELLAMY,RD,S
5644843,49 A BELLAMY RD S,49 A,BELLAMY,RD,S
5644181,49 A BELLAMY RD S,49 A,BELLAMY,RD,S
5436603,3291 KINGSTON RD,3291,KINGSTON,RD,
5436610,3291 KINGSTON RD,3291,KINGSTON,RD,
5424974,3291 KINGSTON RD,3291,KINGSTON,RD,
5434170,3291 KINGSTON RD,3291,KINGSTON,RD,
5434176,3291 KINGSTON RD,3291,KINGSTON,RD,
5434177,3291 KINGSTON RD,3291,KINGSTON,RD,
5434179,3291 KINGSTON RD,3291,KINGSTON,RD,
5495325,3291 KINGSTON RD,3291,KINGSTON,RD,
5447868,745 MARKHAM RD,745,MARKHAM,RD,
5482393,745 MARKHAM RD,745,MARKHAM,RD,
5598789,745 MARKHAM RD,745,MARKHAM,RD,
5719830,745 MARKHAM RD,745,MARKHAM,RD,
5463404,11 SCRANTON RD,11,SCRANTON,RD,
5444291,11 SCRANTON RD,11,SCRANTON,RD,
5492072,11 SCRANTON RD,11,SCRANTON,RD,
5479236,58 WORTHAM DR,58,WORTHAM,DR,
5479258,58 WORTHAM DR,58,WORTHAM,DR,
5695645,58 WORTHAM DR,58,WORTHAM,DR,
5435468,55 MOUNTLAND DR,55,MOUNTLAND,DR,
5514475,358 PAINTED POST DR,358,PAINTED POST,DR,
5439755,352 PAINTED POST DR,352,PAINTED POST,DR,
5439753,346 PAINTED POST DR,346,PAINTED POST,DR,
5446549,346 PAINTED POST DR,346,PAINTED POST,DR,
5487489,4 MORNINGTON GT,4,MORNINGTON,GT,
5471482,4 MORNINGTON GT,4,MORNINGTON,GT,
5471543,4 MORNINGTON GT,4,MORNINGTON,GT,
5471184,4 MORNINGTON GT,4,MORNINGTON,GT,
5490048,57 MOSSBANK DR,57,MOSSBANK,DR,
5656880,57 MOSSBANK DR,57,MOSSBANK,DR,
5674499,57 MOSSBANK DR,57,MOSSBANK,DR,
5653355,61 MOSSBANK DR,61,MOSSBANK,DR,
5648035,61 MOSSBANK DR,61,MOSSBANK,DR,
5648036,61 MOSSBANK DR,61,MOSSBANK,DR,
5699021,61 MOSSBANK DR,61,MOSSBANK,DR,
5678658,65 MOSSBANK DR,65,MOSSBANK,DR,
5685216,65 MOSSBANK DR,65,MOSSBANK,DR,
5516298,99 MOSSBANK DR,99,MOSSBANK,DR,
5473149,99 MOSSBANK DR,99,MOSSBANK,DR,
5653356,101 MOSSBANK DR,101,MOSSBANK,DR,
5641966,101 MOSSBANK DR,101,MOSSBANK,DR,
5641967,105 MOSSBANK DR,105,MOSSBANK,DR,
5434758,119 MOSSBANK DR,119,MOSSBANK,DR,
5009635,66 PORTICO DR,66,PORTICO,DR,
5591708,66 PORTICO DR,66,PORTICO,DR,
5575747,66 PORTICO DR,66,PORTICO,DR,
5685258,56 PORTICO DR,56,PORTICO,DR,
5673745,56 PORTICO DR,56,PORTICO,DR,
5649371,39 PEGASUS TRL,39,PEGASUS,TRL,
5719795,39 PEGASUS TRL,39,PEGASUS,TRL,
5444150,41 PEGASUS TRL,41,PEGASUS,TRL,
5596940,41 PEGASUS TRL,41,PEGASUS,TRL,
5594404,41 PEGASUS TRL,41,PEGASUS,TRL,
5672143,41 PEGASUS TRL,41,PEGASUS,TRL,
5672146,41 PEGASUS TRL,41,PEGASUS,TRL,
5691803,41 PEGASUS TRL,41,PEGASUS,TRL,
5405850,12 NETHERAVON RD,12,NETHERAVON,RD,
5540029,12 NETHERAVON RD,12,NETHERAVON,RD,
5540043,12 NETHERAVON RD,12,NETHERAVON,RD,
5540054,12 NETHERAVON RD,12,NETHERAVON,RD,
5540055,12 NETHERAVON RD,12,NETHERAVON,RD,
5598093,46 WORTHAM DR,46,WORTHAM,DR,
5601153,46 WORTHAM DR,46,WORTHAM,DR,
5538401,14 WORTHAM DR,14,WORTHAM,DR,
5447792,14 WORTHAM DR,14,WORTHAM,DR,
5507422,65 HISCOCK BLVD,65,HISCOCK,BLVD,
5441266,65 HISCOCK BLVD,65,HISCOCK,BLVD,
5516904,8 MORNINGTON GT,8,MORNINGTON,GT,
5659498,56 BAILEY CRES,56,BAILEY,CRES,
5652654,56 BAILEY CRES,56,BAILEY,CRES,
5420262,41 PEACE DR,41,PEACE,DR,
5599398,34 PORTICO DR,34,PORTICO,DR,
5536218,26 PORTICO DR,26,PORTICO,DR,
5587803,15 GRISELDA CRES,15,GRISELDA,CRES,
5570841,15 GRISELDA CRES,15,GRISELDA,CRES,
5633408,15 GRISELDA CRES,15,GRISELDA,CRES,
5727659,57 DENSGROVE RD,57,DENSGROVE,RD,
5703548,57 DENSGROVE RD,57,DENSGROVE,RD,
5605307,6 BARNES CRES,6,BARNES,CRES,
5598281,6 BARNES CRES,6,BARNES,CRES,
5481569,64 CHANDLER DR,64,CHANDLER,DR,
5515813,64 CHANDLER DR,64,CHANDLER,DR,
5524321,64 CHANDLER DR,64,CHANDLER,DR,
5516691,64 CHANDLER DR,64,CHANDLER,DR,
5480916,64 CHANDLER DR,64,CHANDLER,DR,
5555329,64 CHANDLER DR,64,CHANDLER,DR,
5556379,64 CHANDLER DR,64,CHANDLER,DR,
5556380,64 CHANDLER DR,64,CHANDLER,DR,
5556188,64 CHANDLER DR,64,CHANDLER,DR,
5491653,765 MARKHAM RD,765,MARKHAM,RD,
5481980,765 MARKHAM RD,765,MARKHAM,RD,
5563733,765 MARKHAM RD,765,MARKHAM,RD,
5560440,765 MARKHAM RD,765,MARKHAM,RD,
5595201,765 MARKHAM RD,765,MARKHAM,RD,
5477632,2 STONEHENGE CRES,2,STONEHENGE,CRES,
5496058,2 STONEHENGE CRES,2,STONEHENGE,CRES,
5396649,8 STONEHENGE CRES,8,STONEHENGE,CRES,
5459861,22 STONEHENGE CRES,22,STONEHENGE,CRES,
5652972,709 BRIMORTON DR,709,BRIMORTON,DR,
5643413,709 BRIMORTON DR,709,BRIMORTON,DR,
5386946,68 PEACE DR,68,PEACE,DR,
5429966,68 PEACE DR,68,PEACE,DR,
5424933,68 PEACE DR,68,PEACE,DR,
5383499,68 PEACE DR,68,PEACE,DR,
5684600,66 PEACE DR,66,PEACE,DR,
5674811,66 PEACE DR,66,PEACE,DR,
5672747,66 PEACE DR,66,PEACE,DR,
5711194,66 PEACE DR,66,PEACE,DR,
5593743,58 PEACE DR,58,PEACE,DR,
5734037,75 THORNBECK DR,75,THORNBECK,DR,
5598002,67 THORNBECK DR,67,THORNBECK,DR,
5476991,309 PAINTED POST DR,309,PAINTED POST,DR,
5476977,311 PAINTED POST DR,311,PAINTED POST,DR,
5440861,325 PAINTED POST DR,325,PAINTED POST,DR,
5458070,325 PAINTED POST DR,325,PAINTED POST,DR,
5641771,325 PAINTED POST DR,325,PAINTED POST,DR,
5731503,325 PAINTED POST DR,325,PAINTED POST,DR,
5707029,325 PAINTED POST DR,325,PAINTED POST,DR,
5645748,2 MARLAWR GT,2,MARLAWR,GT,
5659713,2 MARLAWR GT,2,MARLAWR,GT,
5464291,136 HISCOCK BLVD,136,HISCOCK,BLVD,
5461430,136 HISCOCK BLVD,136,HISCOCK,BLVD,
5665877,20 ARMADA CRT,20,ARMADA,CRT,
5687441,20 ARMADA CRT,20,ARMADA,CRT,
5379489,765 BRIMORTON DR,765,BRIMORTON,DR,
5513344,765 BRIMORTON DR,765,BRIMORTON,DR,
5441257,2201 ELLESMERE RD,2201,ELLESMERE,RD,
5430160,22 GANDER DR,22,GANDER,DR,
5426818,22 GANDER DR,22,GANDER,DR,
5624698,18 GANDER DR,18,GANDER,DR,
5626979,18 GANDER DR,18,GANDER,DR,
5439138,4 GANDER DR,4,GANDER,DR,
5439174,4 GANDER DR,4,GANDER,DR,
5438503,4 GANDER DR,4,GANDER,DR,
5438508,4 GANDER DR,4,GANDER,DR,
5435256,2 GANDER DR,2,GANDER,DR,
5452015,698 BRIMORTON DR,698,BRIMORTON,DR,
5438720,7 CLEMENTINE SQ,7,CLEMENTINE,SQ,
5559728,7 CLEMENTINE SQ,7,CLEMENTINE,SQ,
5438721,96 CLEMENTINE SQ,96,CLEMENTINE,SQ,
5442989,96 CLEMENTINE SQ,96,CLEMENTINE,SQ,
5681684,33 THORNBECK DR,33,THORNBECK,DR,
5609903,23 THORNBECK DR,23,THORNBECK,DR,
5600061,9 THORNBECK DR,9,THORNBECK,DR,
5734014,5 THORNBECK DR,5,THORNBECK,DR,
5489642,831 SCARBOROUGH GOLF CLUB RD,831,SCARBOROUGH GOLF CLUB,RD,
5496177,831 SCARBOROUGH GOLF CLUB RD,831,SCARBOROUGH GOLF CLUB,RD,
5450321,831 SCARBOROUGH GOLF CLUB RD,831,SCARBOROUGH GOLF CLUB,RD,
5499090,4 NORTHFIELD RD,4,NORTHFIELD,RD,
5470023,20 NORTHFIELD RD,20,NORTHFIELD,RD,
5533127,20 NORTHFIELD RD,20,NORTHFIELD,RD,
5496395,4 ARMADA CRT,4,ARMADA,CRT,
5411715,120 HISCOCK BLVD,120,HISCOCK,BLVD,
5434129,120 HISCOCK BLVD,120,HISCOCK,BLVD,
5516300,120 HISCOCK BLVD,120,HISCOCK,BLVD,
5550728,120 HISCOCK BLVD,120,HISCOCK,BLVD,
5672506,18 SCRANTON RD,18,SCRANTON,RD,
5444292,8 SCRANTON RD,8,SCRANTON,RD,
5528358,8 SCRANTON RD,8,SCRANTON,RD,
5523524,8 SCRANTON RD,8,SCRANTON,RD,
5650734,109 HISCOCK BLVD,109,HISCOCK,BLVD,
5639032,109 HISCOCK BLVD,109,HISCOCK,BLVD,
5476939,67 MOUNTLAND DR,67,MOUNTLAND,DR,
5408074,71 MOUNTLAND DR,71,MOUNTLAND,DR,
5614452,71 MOUNTLAND DR,71,MOUNTLAND,DR,
5432884,77 MOUNTLAND DR,77,MOUNTLAND,DR,
5432606,77 MOUNTLAND DR,77,MOUNTLAND,DR,
5438947,79 MOUNTLAND DR,79,MOUNTLAND,DR,
5446346,79 MOUNTLAND DR,79,MOUNTLAND,DR,
5446483,79 MOUNTLAND DR,79,MOUNTLAND,DR,
5446485,79 MOUNTLAND DR,79,MOUNTLAND,DR,
5383021,89 MOUNTLAND DR,89,MOUNTLAND,DR,
5366830,89 MOUNTLAND DR,89,MOUNTLAND,DR,
5494633,89 MOUNTLAND DR,89,MOUNTLAND,DR,
5447813,72 CLEMENTINE SQ,72,CLEMENTINE,SQ,
5600647,40 CLEMENTINE SQ,40,CLEMENTINE,SQ,
5601032,40 CLEMENTINE SQ,40,CLEMENTINE,SQ,
5472557,14 CLEMENTINE SQ,14,CLEMENTINE,SQ,
5617749,3 LISA RD,3,LISA,RD,
5612263,3 LISA RD,3,LISA,RD,
5648204,92 BOBMAR RD,92,BOBMAR,RD,
5694885,40 BOBMAR RD,40,BOBMAR,RD,
5640425,36 BOBMAR RD,36,BOBMAR,RD,
5423516,28 BOBMAR RD,28,BOBMAR,RD,
5407224,23 BOBMAR RD,23,BOBMAR,RD,
5415295,23 BOBMAR RD,23,BOBMAR,RD,
5426803,9 ROMAC DR,9,ROMAC,DR,
5089892,5 ROMAC DR,5,ROMAC,DR,
5090883,5 ROMAC DR,5,ROMAC,DR,
5439486,32 SUGARBUSH SQ,32,SUGARBUSH,SQ,
5536128,20 SUGARBUSH SQ,20,SUGARBUSH,SQ,
5646962,15 DEEP DENE DR,15,DEEP DENE,DR,
5701094,53 BOBMAR RD,53,BOBMAR,RD,
5681219,45 GLENTHORNE DR,45,GLENTHORNE,DR,
5681365,45 GLENTHORNE DR,45,GLENTHORNE,DR,
5451846,14 ACLAND CRES,14,ACLAND,CRES,
5657499,14 ACLAND CRES,14,ACLAND,CRES,
5702781,57 DEEP DENE DR,57,DEEP DENE,DR,
5702779,3 BRAMBER RD,3,BRAMBER,RD,
5515252,9 BRAMBER RD,9,BRAMBER,RD,
5445507,9 BRAMBER RD,9,BRAMBER,RD,
5615455,9 BRAMBER RD,9,BRAMBER,RD,
5614692,9 BRAMBER RD,9,BRAMBER,RD,
5688755,9 BRAMBER RD,9,BRAMBER,RD,
5692943,9 BRAMBER RD,9,BRAMBER,RD,
5609477,11 BRAMBER RD,11,BRAMBER,RD,
5611955,10 BRAMBER RD,10,BRAMBER,RD,
5646964,83 DEEP DENE DR,83,DEEP DENE,DR,
5436159,85 DEEP DENE DR,85,DEEP DENE,DR,
5505005,85 DEEP DENE DR,85,DEEP DENE,DR,
5635605,85 DEEP DENE DR,85,DEEP DENE,DR,
5651615,85 DEEP DENE DR,85,DEEP DENE,DR,
5656495,9 DEREK DR,9,DEREK,DR,
5638194,9 DEREK DR,9,DEREK,DR,
5512602,34 WATSON ST,34,WATSON,ST,
5441540,34 WATSON ST,34,WATSON,ST,
5645153,34 WATSON ST,34,WATSON,ST,
5645154,34 WATSON ST,34,WATSON,ST,
5616415,34 WATSON ST,34,WATSON,ST,
5493203,14 THOMAS AVE,14,THOMAS,AVE,
5650877,14 THOMAS AVE,14,THOMAS,AVE,
5632342,14 THOMAS AVE,14,THOMAS,AVE,
5568531,14 WATSON ST,14,WATSON,ST,
5567986,14 WATSON ST,14,WATSON,ST,
5693186,6 WATSON ST,6,WATSON,ST,
5691651,6 WATSON ST,6,WATSON,ST,
5445311,4 WATSON ST,4,WATSON,ST,
5445308,2 WATSON ST,2,WATSON,ST,
5488054,1446 MILITARY TRL,1446,MILITARY,TRL,
5488060,1446 MILITARY TRL,1446,MILITARY,TRL,
5544768,1446 MILITARY TRL,1446,MILITARY,TRL,
5493321,1446 MILITARY TRL,1446,MILITARY,TRL,
5568772,1446 MILITARY TRL,1446,MILITARY,TRL,
5648632,1446 MILITARY TRL,1446,MILITARY,TRL,
5646249,1446 MILITARY TRL,1446,MILITARY,TRL,
5568877,1446 MILITARY TRL,1446,MILITARY,TRL,
5568893,1446 MILITARY TRL,1446,MILITARY,TRL,
5690146,1446 MILITARY TRL,1446,MILITARY,TRL,
5684924,1446 MILITARY TRL,1446,MILITARY,TRL,
5213857,1442 MILITARY TRL,1442,MILITARY,TRL,
5536483,1442 MILITARY TRL,1442,MILITARY,TRL,
5656168,1440 MILITARY TRL,1440,MILITARY,TRL,
5509134,95 DEEP DENE DR,95,DEEP DENE,DR,
5523831,95 DEEP DENE DR,95,DEEP DENE,DR,
5444873,95 DEEP DENE DR,95,DEEP DENE,DR,
5621884,95 DEEP DENE DR,95,DEEP DENE,DR,
5682386,95 DEEP DENE DR,95,DEEP DENE,DR,
5681661,95 DEEP DENE DR,95,DEEP DENE,DR,
5411252,103 DEEP DENE DR,103,DEEP DENE,DR,
5608838,103 DEEP DENE DR,103,DEEP DENE,DR,
5536740,3763 ELLESMERE RD,3763,ELLESMERE,RD,
5534434,3763 ELLESMERE RD,3763,ELLESMERE,RD,
5621719,99 CHARLOTTETOWN BLVD,99,CHARLOTTETOWN,BLVD,
5371379,1 CHAPAIS CRES,1,CHAPAIS,CRES,
5384346,29 CHAPAIS CRES,29,CHAPAIS,CRES,
5384394,29 CHAPAIS CRES,29,CHAPAIS,CRES,
5448548,29 CHAPAIS CRES,29,CHAPAIS,CRES,
5491239,29 CHAPAIS CRES,29,CHAPAIS,CRES,
5451472,29 CHAPAIS CRES,29,CHAPAIS,CRES,
5470554,41 CHAPAIS CRES,41,CHAPAIS,CRES,
5637625,45 CHAPAIS CRES,45,CHAPAIS,CRES,
5443253,78 CLAPPISON BLVD,78,CLAPPISON,BLVD,
5491240,78 CLAPPISON BLVD,78,CLAPPISON,BLVD,
5661400,14 BRIDGEPORT DR,14,BRIDGEPORT,DR,
5387429,1424 MILITARY TRL,1424,MILITARY,TRL,
5366286,1424 MILITARY TRL,1424,MILITARY,TRL,
5579067,1424 MILITARY TRL,1424,MILITARY,TRL,
5522261,61 BOBMAR RD,61,BOBMAR,RD,
5640377,63 BOBMAR RD,63,BOBMAR,RD,
5563967,85 BOBMAR RD,85,BOBMAR,RD,
5465666,99 BOBMAR RD,99,BOBMAR,RD,
5691670,68 CHOICELAND BLVD,68,CHOICELAND,BLVD,
5599395,99 DALMATIAN CRES,99,DALMATIAN,CRES,
5377426,69 DALMATIAN CRES,69,DALMATIAN,CRES,
5711621,22 SHEA CRT,22,SHEA,CRT,
5631010,40 CLAPPISON BLVD,40,CLAPPISON,BLVD,
5621970,34 CLAPPISON BLVD,34,CLAPPISON,BLVD,
5369751,14 ROCKPORT DR,14,ROCKPORT,DR,
5366787,14 ROCKPORT DR,14,ROCKPORT,DR,
5614010,88 WATSON ST,88,WATSON,ST,
